           0  0.40414518843273917        1.0000000000000000     
           2  0.40414518843274810        1.0000000000000000     
           2  0.28577380332470431       0.95913937933718718     
           4  0.40414518843276531       0.95913937933718718     
           4  0.28577380332469277       0.94134578033669014     
           6  0.40414518843279085       0.94134578033668803     
           6  0.28577380332469282       0.94770987189184275     
           8  0.40414518843281733       0.94770987189184408     
           8  0.28577380332467522       0.93788385651889761     
          10  0.40414518843287428       0.93788385651889761     
          10  0.28577380332469232       0.95195034180223459     
          12  0.40414518843291047       0.95195034180223714     
          12  0.28577380332474761       0.94723360681559798     
          14  0.40414518843294817       0.94723360681560020     
          14  0.28577380332467955       0.93553588441473112     
          16  0.40414518843298608       0.93553588441473101     
          16  0.28577380332470559       0.93691096406089436     
          18  0.40414518843307767       0.93691096406089436     
          18  0.28577380332471691       0.93857513568207518     
          20  0.40414518843314001       0.93857513568207462     
          20  0.28577380332474855       0.93690502866452863     
