           0  0.96436507609929556        1.0000000000000000     
           2  0.96436507609929556       0.99999999999999978     
           2  0.68190908484929280       0.73730266122125887     
           4  0.68190908484929280       0.73730266122125887     
           4  0.55677643628300177       0.62597766794034682     
           6  0.55677643628300166       0.62597766794034648     
           6  0.48218253804964767       0.55405682933004397     
           8  0.48218253804964772       0.55405682933004430     
           8  0.43127717305695662       0.49973589557174541     
          10  0.43127717305695668       0.49973589557174436     
          10  0.39370039370059107       0.46244618544678884     
          12  0.39370039370059107       0.46244618544678906     
          12  0.36449573777637378       0.44773245465198275     
          14  0.36449573777637378       0.44773245465198230     
          14  0.34095454242464668       0.42340548691094054     
          16  0.34095454242464668       0.42340548691094032     
          16  0.32145502536643206       0.41455695464294673     
          18  0.32145502536643206       0.41455695464294756     
          18  0.30495901363953759       0.40323669362417736     
          20  0.30495901363953759       0.40323669362417697     
          20  0.29076701075853445       0.39270067416409271     
