           0  0.39918314109676589        1.0000000000000000     
           2  0.39918314109676595        1.0000000000000000     
           2  0.24146699034149111       0.96203418722804535     
           4  0.24146699034149113       0.96203418722804535     
           4  0.18372136512185644       0.95189037311814584     
           6  0.18372136512185644       0.95189037311814584     
           6  0.15387680277778507       0.95115022273654570     
           8  0.15387680277778509       0.95115022273654581     
           8  0.13282267928057290       0.94421751045263647     
          10  0.13282267928057290       0.94421751045263647     
          10  0.11850226150520299       0.94326106300053048     
          12  0.11850226150520299       0.94326106300053048     
          12  0.10796235110545288       0.94267893971639505     
          14  0.10796235110545287       0.94267893971639571     
          14  9.79263557118413147E-002  0.94109910331479196     
          16  9.79263557118413008E-002  0.94109910331479196     
          16  9.20880784574355654E-002  0.94022240791539402     
          18  9.20880784574355654E-002  0.94022240791539402     
          18  8.47280524164218951E-002  0.93915446383778001     
          20  8.47280524164218951E-002  0.93915446383778023     
          20  8.08935145553292961E-002  0.93875161879652735     
