           0  0.40414518843273806        1.0000000000000000     
           2  0.40414518843273833        1.0000000000000000     
           2  0.28577380332470415       0.95913937933718652     
           4  0.40414518843275343       0.95913937933718640     
           4  0.28577380332470420       0.94134578033668204     
           6  0.40414518843273944       0.94134578033667993     
           6  0.28577380332470936       0.94770987189181888     
           8  0.40414518843276953       0.94770987189181632     
           8  0.28577380332469826       0.93788385651886774     
          10  0.40414518843277802       0.93788385651886808     
          10  0.28577380332469210       0.95195034180219884     
          12  0.40414518843281594       0.95195034180219607     
          12  0.28577380332470348       0.94723360681554847     
          14  0.40414518843271496       0.94723360681556024     
          14  0.28577380332469393       0.93553588441472502     
          16  0.40414518843275371       0.93553588441472202     
          16  0.28577380332469215       0.93691096406086782     
          18  0.40414518843274833       0.93691096406087959     
          18  0.28577380332470331       0.93857513568202366     
          20  0.40414518843277247       0.93857513568203521     
          20  0.28577380332470426       0.93690502866449787     
