           0  0.40414518843273806        1.0000000000000000     
           2  0.40414518843273806        1.0000000000000000     
           2  0.28577380332470409       0.95913937933718663     
           4  0.28577380332470409       0.95913937933718663     
           4  0.23333333333333336       0.94183955228241101     
           6  0.23333333333333336       0.94183955228241056     
           6  0.20207259421636897       0.93827285880384226     
           8  0.20207259421636897       0.93827285880384226     
           8  0.18073922282301275       0.92852890463793336     
          10  0.18073922282301272       0.92852890463793336     
          10  0.16499158227686109       0.92802980565208726     
          12  0.16499158227686106       0.92802980565208448     
          12  0.15275252316519466       0.92690764129651182     
          14  0.15275252316519466       0.92690764129650283     
          14  0.14288690166235204       0.92202921743621735     
          16  0.14288690166235202       0.92202921743621657     
          16  0.13471506281091272       0.92057484372768916     
          18  0.13471506281091272       0.92057484372768994     
          18  0.12780193008453897       0.92052175717800244     
          20  0.12780193008453897       0.92052175717800166     
          20  0.12185435916898861       0.91982440690088207     
